giver,dato,kategori,maal,verdi_eur,verdi_eur_mrd
Lithuania,2023-08-16,Humanitarian,Allocation,800000.0,0.0008
Lithuania,2024-01-25,Humanitarian,Allocation,500000.0,0.0005
Lithuania,2024-03-08,Humanitarian,Allocation,5000000.0,0.005
Lithuania,2024-04-05,Humanitarian,Allocation,15000000.0,0.015
Lithuania,2024-06-05,Humanitarian,Allocation,1350000.0,0.00135
Lithuania,2024-06-05,Humanitarian,Allocation,10000000.0,0.01
Lithuania,2024-07-16,Humanitarian,Allocation,50000000.0,0.05
Lithuania,2024-08-26,Humanitarian,Allocation,250000.0,0.00025
Lithuania,2024-09-11,Humanitarian,Allocation,500000.0,0.0005
Lithuania,2024-10-07,Humanitarian,Allocation,4000000.0,0.004
Lithuania,2024-12-23,Humanitarian,Allocation,20000.0,2e-05
Lithuania,2025-03-04,Humanitarian,Allocation,1000000.0,0.001
Lithuania,2025-07-09,Humanitarian,Allocation,1000000.0,0.001
Lithuania,2025-07-10,Humanitarian,Commitment,0.0,0.0
Lithuania,2025-07-10,Humanitarian,Allocation,17000000.0,0.017
Lithuania,2025-07-10,Humanitarian,Allocation,3000000.0,0.003
Lithuania,2025-09-24,Humanitarian,Allocation,0.0,0.0
Lithuania,2025-10-07,Humanitarian,Allocation,2000000.0,0.002
Lithuania,2025-10-31,Humanitarian,Allocation,5000000.0,0.005
Lithuania,2025-11-18,Humanitarian,Allocation,0.0,0.0
Lithuania,2026-01-22,Humanitarian,Allocation,2000000.0,0.002
Lithuania,2026-01-28,Humanitarian,Allocation,4000000.0,0.004
Lithuania,2026-01-28,Humanitarian,Allocation,800000.0,0.0008
Lithuania,2026-02-04,Humanitarian,Allocation,10000000.0,0.01
Lithuania,2026-02-26,Humanitarian,Allocation,1670000.0,0.00167
Lithuania,2022-03-07,Financial,Allocation,5000000.0,0.005
Lithuania,2022-06-26,Financial,Allocation,10000000.0,0.01
Lithuania,2022-11-30,Financial,Allocation,5000000.0,0.005
Lithuania,2023-04-13,Financial,Allocation,10000000.0,0.01
Lithuania,2023-06-07,Financial,Allocation,10000000.0,0.01
Lithuania,2023-09-13,Financial,Allocation,1500000.0,0.0015
Lithuania,2024-11-19,Financial,Allocation,10000000.0,0.01
Luxembourg,2022-02-28,Military,Allocation,50000000.0,0.05
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,0.0,0.0
Luxembourg,2022-02-28,Military,Allocation,529011.8939507488,0.0005290118939507488
Luxembourg,,Military,Allocation,21447920.500552073,0.021447920500552074
Luxembourg,,Military,Allocation,3000000.0,0.003
Luxembourg,2023-02-15,Military,Allocation,3400000.0,0.0034
Luxembourg,2023-02-15,Military,Allocation,13200000.0,0.0132
Luxembourg,2023-02-15,Military,Allocation,13200000.0,0.0132
Luxembourg,2023-06-16,Military,Allocation,8000000.0,0.008
Luxembourg,2023-07-18,Military,Allocation,685016.5316659561,0.0006850165316659561
Luxembourg,2023-09-19,Military,Allocation,10000000.0,0.01
Luxembourg,2024-03-01,Military,Commitment,0.0,0.0
Luxembourg,2024-03-07,Military,Allocation,2000000.0,0.002
Luxembourg,2024-03-20,Military,Allocation,25080288.586618036,0.025080288586618035
Luxembourg,2024-03-20,Military,Allocation,0.0,0.0
Luxembourg,2024-03-20,Military,Allocation,0.0,0.0
Luxembourg,2024-03-20,Military,Allocation,0.0,0.0
Luxembourg,2024-03-20,Military,Allocation,0.0,0.0
Luxembourg,2024-03-20,Military,Allocation,0.0,0.0
Luxembourg,2024-06-14,Military,Allocation,5000000.0,0.005
Luxembourg,2024-06-14,Military,Allocation,1500000.0,0.0015
Luxembourg,2024-06-14,Military,Allocation,7500000.0,0.0075
Luxembourg,2024-07-10,Military,Commitment,0.0,0.0
Luxembourg,2024-07-12,Military,Allocation,1000000.0,0.001
Luxembourg,2024-11-19,Military,Allocation,3598038.5549820275,0.0035980385549820274
Luxembourg,2024-11-29,Military,Commitment,0.0,0.0
Luxembourg,2025-04-21,Military,Allocation,1000000.0,0.001
Luxembourg,2025-04-21,Military,Allocation,0.0,0.0
Luxembourg,2025-04-21,Military,Allocation,0.0,0.0
Luxembourg,2025-04-21,Military,Allocation,0.0,0.0
Luxembourg,2025-04-30,Military,Commitment,0.0,0.0
Luxembourg,2025-04-30,Military,Allocation,10000000.0,0.01
Luxembourg,2025-05-16,Military,Commitment,0.0,0.0
Luxembourg,2025-08-19,Military,Allocation,2500000.0,0.0025
Luxembourg,2025-08-19,Military,Allocation,0.0,0.0
Luxembourg,2025-08-19,Military,Allocation,0.0,0.0
Luxembourg,2025-08-19,Military,Allocation,0.0,0.0
Luxembourg,2025-08-19,Military,Allocation,0.0,0.0
Luxembourg,2025-10-17,Military,Allocation,15000000.0,0.015
Luxembourg,2025-12-01,Military,Allocation,15000000.0,0.015
Luxembourg,2025-10-08,Military,Commitment,0.0,0.0
Luxembourg,,Humanitarian,Allocation,3000000.0,0.003
Luxembourg,2022-03-16,Humanitarian,Allocation,0.0,0.0
Luxembourg,2022-05-05,Humanitarian,Allocation,1000000.0,0.001
Luxembourg,2023-03-20,Humanitarian,Allocation,32000.0,3.2e-05
Luxembourg,,Humanitarian,Allocation,13468000.0,0.013468
Luxembourg,2023-08-19,Humanitarian,Allocation,300000.0,0.0003
Luxembourg,2023-11-02,Humanitarian,Allocation,335000.0,0.000335
Luxembourg,,Humanitarian,Allocation,277166.86383528204,0.00027716686383528203
Luxembourg,2024-10-17,Humanitarian,Allocation,9904306.220095692,0.009904306220095692
Luxembourg,2024-10-17,Humanitarian,Allocation,990430.6220095693,0.0009904306220095693
Luxembourg,2024-10-17,Humanitarian,Allocation,990430.6220095693,0.0009904306220095693
Luxembourg,2024-11-08,Humanitarian,Allocation,56000000.0,0.056
Luxembourg,2024-12-09,Humanitarian,Allocation,1000000.0,0.001
Luxembourg,2024-12-09,Humanitarian,Allocation,8000000.0,0.008
Luxembourg,2024-12-17,Humanitarian,Allocation,2000000.0,0.002
Luxembourg,2025-04-30,Humanitarian,Allocation,10000000.0,0.01
Luxembourg,2025-04-30,Humanitarian,Allocation,1000000.0,0.001
Luxembourg,2025-07-16,Humanitarian,Allocation,10000000.0,0.01
Luxembourg,2025-12-17,Humanitarian,Allocation,10000000.0,0.01
Luxembourg,2026-02-05,Humanitarian,Allocation,0.0,0.0
Luxembourg,2026-02-05,Humanitarian,Allocation,0.0,0.0
Luxembourg,2026-02-05,Humanitarian,Allocation,0.0,0.0
Luxembourg,2023-07-14,Financial,Allocation,1300000.0,0.0013
Malta,2022-03-11,Humanitarian,Allocation,1150000.0,0.00115
Malta,,Humanitarian,Allocation,550000.0,0.00055
Malta,2023-01-21,Humanitarian,Allocation,370000.0,0.00037
Malta,2023-01-21,Humanitarian,Allocation,0.0,0.0
Malta,2023-12-29,Humanitarian,Allocation,0.0,0.0
Malta,2025-05-13,Humanitarian,Allocation,100000.0,0.0001
Malta,2026-02-24,Humanitarian,Allocation,0.0,0.0
Netherlands,2022-02-18,Military,Allocation,7400000.0,0.0074
Netherlands,2022-02-18,Military,Allocation,0.0,0.0
Netherlands,2022-02-18,Military,Allocation,0.0,0.0
Netherlands,2022-02-18,Military,Allocation,0.0,0.0
Netherlands,2022-02-18,Military,Allocation,0.0,0.0
Netherlands,2022-02-18,Military,Allocation,0.0,0.0
Netherlands,2022-02-18,Military,Allocation,0.0,0.0
Netherlands,2022-02-18,Military,Allocation,0.0,0.0
Netherlands,2022-02-18,Military,Allocation,0.0,0.0
Netherlands,2022-02-26,Military,Allocation,50785141.81927189,0.05078514181927189
Netherlands,2022-02-26,Military,Allocation,0.0,0.0
Netherlands,2022-02-26,Military,Allocation,0.0,0.0
Netherlands,2022-02-26,Military,Allocation,0.0,0.0
Netherlands,2022-04-19,Military,Allocation,124195848.28015767,0.12419584828015767
Netherlands,2022-04-19,Military,Allocation,0.0,0.0
Netherlands,2022-06-16,Military,Allocation,0.0,0.0
Netherlands,2022-06-28,Military,Allocation,39123067.28563273,0.03912306728563273
Netherlands,,Military,Allocation,333442297.39162874,0.33344229739162873
Netherlands,2022-08-28,Military,Allocation,10000000.0,0.01
Netherlands,2022-11-04,Military,Allocation,45000000.0,0.045
Netherlands,2022-11-04,Military,Allocation,75000000.0,0.075
Netherlands,2022-11-10,Military,Allocation,100000000.0,0.1
Netherlands,2022-11-14,Military,Allocation,25000000.0,0.025
Netherlands,2022-12-01,Military,Allocation,3500000.0,0.0035
Netherlands,,Military,Allocation,171484660.3702774,0.1714846603702774
Netherlands,,Military,Allocation,0.0,0.0
Netherlands,,Military,Allocation,0.0,0.0
Netherlands,,Military,Allocation,0.0,0.0
Netherlands,,Military,Allocation,0.0,0.0
Netherlands,,Military,Allocation,0.0,0.0
Netherlands,,Military,Allocation,0.0,0.0
Netherlands,,Military,Allocation,0.0,0.0
Netherlands,,Military,Allocation,0.0,0.0
Netherlands,,Military,Allocation,0.0,0.0
Netherlands,2022-12-16,Military,Allocation,111347293.56842065,0.11134729356842064
Netherlands,2023-01-24,Military,Allocation,101204557.39600074,0.10120455739600075
Netherlands,2022-12-23,Military,Commitment,0.0,0.0
Netherlands,2023-01-20,Military,Allocation,140000000.0,0.14
Netherlands,2023-01-20,Military,Allocation,0.0,0.0
Netherlands,2023-01-20,Military,Allocation,23400501.439316556,0.023400501439316556
Netherlands,2023-02-07,Military,Allocation,19926245.765321836,0.019926245765321836
Netherlands,2023-03-14,Military,Allocation,43188563.79260821,0.04318856379260821
Netherlands,2023-03-14,Military,Allocation,0.0,0.0
Netherlands,2023-03-14,Military,Allocation,0.0,0.0
Netherlands,2023-04-03,Military,Allocation,75000000.0,0.075
Netherlands,2023-04-20,Military,Allocation,82500000.0,0.0825
Netherlands,2023-04-20,Military,Allocation,260000000.0,0.26
Netherlands,2023-05-30,Military,Allocation,45132785.99037054,0.045132785990370544
Netherlands,2023-05-30,Military,Allocation,0.0,0.0
Netherlands,2023-05-30,Military,Allocation,0.0,0.0
Netherlands,2023-05-30,Military,Allocation,0.0,0.0
Netherlands,2023-05-30,Military,Allocation,0.0,0.0
Netherlands,2023-06-14,Military,Allocation,150927913.38368058,0.15092791338368058
Netherlands,2023-06-14,Military,Allocation,40000000.0,0.04
Netherlands,2023-07-18,Military,Allocation,685016.5316659561,0.0006850165316659561
Netherlands,2023-08-23,Military,Allocation,907185.2762362293,0.0009071852762362293
Netherlands,2023-08-24,Military,Allocation,3300066.9578803047,0.0033000669578803045
Netherlands,2023-08-31,Military,Allocation,11589001.476660395,0.011589001476660395
Netherlands,2023-09-14,Military,Allocation,0.0,0.0
Netherlands,2023-09-20,Military,Allocation,22689462.302890252,0.02268946230289025
Netherlands,2023-09-20,Military,Allocation,63180301.114592634,0.06318030111459264
Netherlands,2023-10-11,Military,Allocation,2578923.813130444,0.002578923813130444
Netherlands,2023-10-31,Military,Allocation,438885.6852687025,0.0004388856852687025
Netherlands,2023-10-31,Military,Allocation,0.0,0.0
Netherlands,2023-10-31,Military,Allocation,0.0,0.0
Netherlands,2023-12-04,Military,Allocation,52188444.25606106,0.05218844425606106
Netherlands,2023-12-04,Military,Allocation,0.0,0.0
Netherlands,2023-12-04,Military,Allocation,0.0,0.0
Netherlands,2023-12-04,Military,Allocation,0.0,0.0
Netherlands,2023-12-04,Military,Allocation,0.0,0.0
Netherlands,2023-12-04,Military,Allocation,0.0,0.0
Netherlands,2023-12-04,Military,Allocation,0.0,0.0
Netherlands,2023-12-04,Military,Allocation,0.0,0.0
Netherlands,2023-12-04,Military,Allocation,0.0,0.0
Netherlands,2023-12-04,Military,Allocation,0.0,0.0
Netherlands,2023-12-04,Military,Allocation,0.0,0.0
Netherlands,2023-12-04,Military,Allocation,0.0,0.0
Netherlands,,Military,Allocation,643319720.4922445,0.6433197204922445
Netherlands,2023-11-17,Military,Commitment,0.0,0.0
Netherlands,2024-04-15,Military,Commitment,0.0,0.0
Netherlands,2023-08-20,Military,Allocation,678658007.5726174,0.6786580075726174
Netherlands,2024-01-29,Military,Allocation,87000000.0,0.087
Netherlands,2024-01-29,Military,Allocation,25000000.0,0.025
Netherlands,2024-01-29,Military,Allocation,10000000.0,0.01
Netherlands,2024-02-05,Military,Allocation,228611629.97763452,0.2286116299776345
Netherlands,2024-02-26,Military,Allocation,100000000.0,0.1
Netherlands,2024-02-27,Military,Allocation,56709388.668078266,0.056709388668078266
Netherlands,2024-03-01,Military,Allocation,63000000.0,0.063
Netherlands,2024-03-01,Military,Allocation,0.0,0.0
Netherlands,2024-03-01,Military,Allocation,0.0,0.0
Netherlands,2024-03-20,Military,Allocation,150000000.0,0.15
Netherlands,2024-04-19,Military,Allocation,150000000.0,0.15
Netherlands,2024-04-19,Military,Allocation,60000000.0,0.06
Netherlands,2024-06-05,Military,Allocation,19248813.086718094,0.019248813086718095
Netherlands,2024-06-11,Military,Allocation,20000000.0,0.02
Netherlands,2024-06-11,Military,Allocation,17500000.0,0.0175
Netherlands,2024-06-11,Military,Allocation,22500000.0,0.0225
Netherlands,2024-06-11,Military,Allocation,371781764.1044707,0.37178176410447067
Netherlands,2024-07-10,Military,Allocation,300000000.0,0.3
Netherlands,2024-07-10,Military,Allocation,20000000.0,0.02
Netherlands,2024-08-21,Military,Allocation,0.0,0.0
Netherlands,2024-09-06,Military,Allocation,80000000.0,0.08
Netherlands,2024-09-06,Military,Allocation,0.0,0.0
Netherlands,2024-10-06,Military,Allocation,157400000.0,0.1574
Netherlands,2024-10-06,Military,Allocation,200000000.0,0.2
Netherlands,2024-10-06,Military,Allocation,42600000.0,0.0426
Netherlands,2024-10-17,Military,Allocation,271000000.0,0.271
Netherlands,2024-10-17,Military,Allocation,40810776.53262856,0.04081077653262856
Netherlands,2024-12-04,Military,Allocation,22000000.0,0.022
Netherlands,2024-04-15,Military,Commitment,0.0,0.0
Netherlands,2025-01-09,Military,Allocation,219000000.0,0.219
Netherlands,2025-01-16,Military,Allocation,7000000.0,0.007
Netherlands,2025-02-12,Military,Allocation,8350725.0,0.008350725
Netherlands,2025-03-31,Military,Allocation,500000000.0,0.5
Netherlands,2025-04-11,Military,Allocation,150000000.0,0.15
Netherlands,2025-06-04,Military,Allocation,400000000.0,0.4
Netherlands,2025-06-04,Military,Allocation,0.0,0.0
Netherlands,2025-06-04,Military,Allocation,0.0,0.0
Netherlands,2025-06-24,Military,Allocation,95000000.0,0.095
Netherlands,2025-06-24,Military,Allocation,0.0,0.0
Netherlands,2025-06-24,Military,Allocation,80000000.0,0.08
Netherlands,2025-08-04,Military,Allocation,500000000.0,0.5
Netherlands,2025-10-13,Military,Allocation,200000000.0,0.2
Netherlands,2025-10-16,Military,Allocation,90000000.0,0.09
Netherlands,2025-12-01,Military,Allocation,250000000.0,0.25
Netherlands,2025-04-17,Military,Commitment,0.0,0.0
Netherlands,2025-12-04,Military,Allocation,35000000.0,0.035
Netherlands,2025-04-17,Military,Commitment,0.0,0.0
Netherlands,2025-04-17,Military,Commitment,0.0,0.0
Netherlands,2025-12-08,Military,Commitment,0.0,0.0
Netherlands,2026-02-12,Military,Allocation,0.0,0.0
Netherlands,2022-03-07,Humanitarian,Allocation,15000000.0,0.015
Netherlands,,Humanitarian,Allocation,1500000.0,0.0015
Netherlands,2022-03-02,Humanitarian,Allocation,1827124.0076390095,0.0018271240076390095
Netherlands,2022-03-02,Humanitarian,Allocation,0.0,0.0
Netherlands,2022-03-02,Humanitarian,Allocation,0.0,0.0
Netherlands,2022-05-05,Humanitarian,Allocation,5102330.198043201,0.005102330198043201
Netherlands,2022-05-05,Humanitarian,Allocation,5000000.0,0.005
Netherlands,2022-10-12,Humanitarian,Allocation,72000000.0,0.072
Netherlands,2022-11-11,Humanitarian,Allocation,90000000.0,0.09
Netherlands,2022-11-11,Humanitarian,Allocation,18000000.0,0.018
Netherlands,2022-12-23,Humanitarian,Commitment,0.0,0.0
Netherlands,2023-04-03,Humanitarian,Allocation,180000000.0,0.18
Netherlands,2023-06-12,Humanitarian,Allocation,10000000.0,0.01
Netherlands,2023-06-12,Humanitarian,Allocation,0.0,0.0
Netherlands,2023-06-12,Humanitarian,Allocation,0.0,0.0
Netherlands,2023-06-12,Humanitarian,Allocation,0.0,0.0
Netherlands,2023-06-12,Humanitarian,Allocation,0.0,0.0
Netherlands,2023-07-04,Humanitarian,Allocation,83000000.0,0.083
Netherlands,2023-06-23,Humanitarian,Allocation,2000000.0,0.002
Netherlands,2023-07-04,Humanitarian,Allocation,875000.0,0.000875
Netherlands,2023-07-04,Humanitarian,Allocation,25000000.0,0.025
Netherlands,2023-12-05,Humanitarian,Allocation,9000000.0,0.009
Netherlands,2023-12-05,Humanitarian,Allocation,8000000.0,0.008
Netherlands,2023-11-17,Humanitarian,Commitment,0.0,0.0
Netherlands,2024-04-15,Humanitarian,Commitment,0.0,0.0
Netherlands,2023-12-22,Humanitarian,Allocation,15000000.0,0.015
Netherlands,2023-12-23,Humanitarian,Allocation,15000000.0,0.015
Netherlands,2023-12-23,Humanitarian,Allocation,10000000.0,0.01
Netherlands,2024-07-07,Humanitarian,Allocation,2000000.0,0.002
Netherlands,2024-09-02,Humanitarian,Allocation,29500000.0,0.0295
Netherlands,2024-09-02,Humanitarian,Allocation,45000000.0,0.045
Netherlands,2024-09-02,Humanitarian,Allocation,20000000.0,0.02
Netherlands,2024-04-15,Humanitarian,Commitment,0.0,0.0
Netherlands,2024-07-07,Humanitarian,Allocation,4000000.0,0.004
Netherlands,2024-09-02,Humanitarian,Allocation,55000000.0,0.055
Netherlands,2024-09-02,Humanitarian,Allocation,20000000.0,0.02
Netherlands,2024-09-02,Humanitarian,Allocation,10000000.0,0.01
Netherlands,2024-09-02,Humanitarian,Allocation,5000000.0,0.005
Netherlands,2025-01-16,Humanitarian,Allocation,20000000.0,0.02
Netherlands,2025-03-25,Humanitarian,Allocation,20000000.0,0.02
Netherlands,2025-07-10,Humanitarian,Allocation,52000000.0,0.052
Netherlands,2025-07-10,Humanitarian,Allocation,4000000.0,0.004
Netherlands,2025-07-10,Humanitarian,Allocation,10000000.0,0.01
Netherlands,2025-12-19,Humanitarian,Allocation,1024877.6857285785,0.0010248776857285785
Netherlands,2025-02-06,Humanitarian,Allocation,0.0,0.0
Netherlands,2025-04-17,Humanitarian,Commitment,0.0,0.0
Netherlands,2025-12-08,Humanitarian,Commitment,0.0,0.0
Netherlands,2025-07-10,Humanitarian,Allocation,10000000.0,0.01
Netherlands,2025-10-03,Humanitarian,Allocation,25000000.0,0.025
Netherlands,2025-10-03,Humanitarian,Allocation,20000000.0,0.02
Netherlands,2025-10-03,Humanitarian,Allocation,3000000.0,0.003
Netherlands,2025-10-03,Humanitarian,Allocation,55000000.0,0.055
Netherlands,2025-10-03,Humanitarian,Allocation,15000000.0,0.015
Netherlands,2025-10-03,Humanitarian,Allocation,6000000.0,0.006
Netherlands,2025-10-03,Humanitarian,Allocation,10000000.0,0.01
Netherlands,2025-10-03,Humanitarian,Allocation,10000000.0,0.01
Netherlands,2025-10-03,Humanitarian,Allocation,7000000.0,0.007
Netherlands,2025-10-03,Humanitarian,Allocation,5000000.0,0.005
Netherlands,2025-10-03,Humanitarian,Allocation,3000000.0,0.003
Netherlands,2025-10-03,Humanitarian,Allocation,2000000.0,0.002
Netherlands,2025-10-28,Humanitarian,Allocation,25000000.0,0.025
Netherlands,2024-07-07,Humanitarian,Allocation,4000000.0,0.004
Netherlands,2026-01-20,Humanitarian,Allocation,5000000.0,0.005
Netherlands,2026-01-20,Humanitarian,Allocation,13000000.0,0.013
Netherlands,2026-02-09,Humanitarian,Allocation,35000000.0,0.035
Netherlands,2026-02-19,Humanitarian,Allocation,2000000.0,0.002
Netherlands,2022-03-07,Financial,Allocation,80000000.0,0.08
Netherlands,2022-06-26,Financial,Allocation,19875412.99559472,0.01987541299559472
Netherlands,2022-07-05,Financial,Allocation,200000000.0,0.2
Netherlands,2022-08-28,Financial,Allocation,66000000.0,0.066
Netherlands,2022-08-28,Financial,Allocation,2500000.0,0.0025
Netherlands,2022-12-23,Financial,Commitment,0.0,0.0
Netherlands,2023-05-17,Financial,Allocation,40000000.0,0.04
Netherlands,2023-06-29,Financial,Allocation,65000000.0,0.065
Netherlands,2023-07-13,Financial,Allocation,52000000.0,0.052
Netherlands,2023-09-11,Financial,Allocation,1500000.0,0.0015
Netherlands,2023-10-09,Financial,Allocation,20000000.0,0.02
Netherlands,2023-10-09,Financial,Allocation,10000000.0,0.01
Netherlands,2023-10-09,Financial,Allocation,60000000.0,0.06
Netherlands,2023-10-09,Financial,Allocation,7000000.0,0.007
Netherlands,2023-10-09,Financial,Allocation,5000000.0,0.005
Netherlands,2023-11-15,Financial,Allocation,25000000.0,0.025
Netherlands,2023-11-17,Financial,Commitment,0.0,0.0
Netherlands,2023-12-23,Financial,Allocation,62000000.0,0.062
New Zealand,2022-03-21,Military,Allocation,3115391.387974589,0.003115391387974589
New Zealand,2022-03-21,Military,Allocation,0.0,0.0
New Zealand,2022-03-21,Military,Allocation,0.0,0.0
New Zealand,2022-03-21,Military,Allocation,2641851.8970024516,0.0026418518970024517
New Zealand,2022-04-11,Military,Allocation,2566019.8364203535,0.0025660198364203537
New Zealand,2022-04-11,Military,Allocation,4693938.725159183,0.0046939387251591835
New Zealand,2022-05-23,Military,Allocation,0.0,0.0
New Zealand,2022-05-23,Military,Allocation,0.0,0.0
New Zealand,2022-06-27,Military,Allocation,2704326.923076923,0.002704326923076923
New Zealand,2022-07-27,Military,Allocation,0.0,0.0
New Zealand,2022-11-14,Military,Allocation,1099373.0602278162,0.0010993730602278163
New Zealand,2023-07-13,Military,Allocation,422341.46106011735,0.00042234146106011735
New Zealand,2024-02-22,Military,Allocation,3689478.3645204618,0.003689478364520462
New Zealand,2024-07-10,Military,Allocation,1112024.3678383215,0.0011120243678383215
New Zealand,2024-07-10,Military,Allocation,2224048.735676643,0.002224048735676643
New Zealand,2025-06-23,Military,Allocation,2092670.4218474794,0.0020926704218474793
New Zealand,2025-06-23,Military,Allocation,2092670.4218474794,0.0020926704218474793
New Zealand,2025-12-04,Military,Allocation,7407686.121053351,0.0074076861210533515
New Zealand,2022-02-28,Humanitarian,Allocation,1177686.3762295782,0.0011776863762295781
New Zealand,2022-02-28,Humanitarian,Allocation,1177686.3762295782,0.0011776863762295781
New Zealand,2022-12-14,Humanitarian,Allocation,1800679.1132655744,0.0018006791132655743
New Zealand,2023-05-03,Humanitarian,Allocation,1144075.5089835932,0.0011440755089835932
New Zealand,2023-05-03,Humanitarian,Allocation,858056.6317376948,0.0008580566317376949
New Zealand,2023-07-13,Humanitarian,Allocation,675746.3376961877,0.0006757463376961877
New Zealand,2023-07-13,Humanitarian,Allocation,281560.97404007823,0.00028156097404007823
New Zealand,2023-07-13,Humanitarian,Allocation,1689365.8442404694,0.0016893658442404694
New Zealand,,Humanitarian,Allocation,17308388.186810877,0.017308388186810877
New Zealand,2024-07-10,Humanitarian,Allocation,5560121.839191607,0.005560121839191607
New Zealand,2024-08-23,Humanitarian,Allocation,1362127.8914260245,0.0013621278914260244
New Zealand,2025-06-23,Humanitarian,Allocation,3662173.238233089,0.003662173238233089
New Zealand,2026-02-24,Humanitarian,Allocation,2540282.5302230115,0.0025402825302230114
New Zealand,2024-02-22,Financial,Allocation,1702836.168240213,0.001702836168240213
New Zealand,2025-02-24,Financial,Allocation,1636009.6633637447,0.0016360096633637447
New Zealand,2026-02-24,Financial,Allocation,1524169.518133807,0.001524169518133807
Norway,2022-02-28,Military,Allocation,10342535.201333107,0.010342535201333108
Norway,2022-02-28,Military,Allocation,0.0,0.0
Norway,2022-02-28,Military,Allocation,0.0,0.0
Norway,2022-02-28,Military,Allocation,0.0,0.0
Norway,2022-02-28,Military,Allocation,0.0,0.0
Norway,2022-02-28,Military,Allocation,0.0,0.0
Norway,2022-02-28,Military,Allocation,0.0,0.0
Norway,2022-02-28,Military,Allocation,0.0,0.0
Norway,2022-03-31,Military,Allocation,2677204.50133367,0.00267720450133367
Norway,2022-04-20,Military,Allocation,63995960.14680781,0.0639959601468078
Norway,2022-04-20,Military,Allocation,0.0,0.0
Norway,2022-04-27,Military,Allocation,41584136.74615073,0.04158413674615073
Norway,,Military,Allocation,49023216.91928297,0.04902321691928297
Norway,,Military,Allocation,0.0,0.0
Norway,,Military,Allocation,0.0,0.0
Norway,,Military,Allocation,0.0,0.0
Norway,,Military,Allocation,0.0,0.0
Norway,2022-06-29,Military,Allocation,3670326.266519825,0.003670326266519825
Norway,2022-07-29,Military,Allocation,16330905.641452678,0.01633090564145268
Norway,2022-09-08,Military,Allocation,15039117.32443559,0.01503911732443559
Norway,2022-09-08,Military,Allocation,0.0,0.0
Norway,2022-09-08,Military,Allocation,0.0,0.0
Norway,2022-09-08,Military,Allocation,0.0,0.0
Norway,2022-09-30,Military,Commitment,0.0,0.0
Norway,2022-10-02,Military,Allocation,30666666.0,0.030666666
Norway,2022-11-10,Military,Allocation,145127923.66798952,0.14512792366798952
Norway,2022-11-15,Military,Allocation,29025584.733597904,0.029025584733597905
Norway,2022-11-25,Military,Allocation,14512792.366798952,0.014512792366798952
Norway,2022-11-25,Military,Allocation,4353837.7100396855,0.004353837710039685
Norway,2022-11-25,Military,Allocation,2902558.4733597906,0.0029025584733597906
Norway,2022-12-01,Military,Allocation,26799289.72766817,0.02679928972766817
Norway,2022-12-01,Military,Allocation,0.0,0.0
Norway,2023-02-16,Military,Commitment,0.0,0.0
Norway,2023-01-04,Military,Allocation,7202154.33187854,0.00720215433187854
Norway,2023-02-14,Military,Allocation,25401928.019705,0.025401928019705002
Norway,2023-02-14,Military,Allocation,0.0,0.0
Norway,2023-03-10,Military,Allocation,29422446.94071493,0.02942244694071493
Norway,2023-04-03,Military,Allocation,5657327.815458492,0.005657327815458493
Norway,2023-05-25,Military,Allocation,0.0,0.0
Norway,2023-05-25,Military,Allocation,111845437.71796641,0.11184543771796641
Norway,2023-05-25,Military,Allocation,0.0,0.0
Norway,2023-06-15,Military,Allocation,6439564.402437131,0.0064395644024371305
Norway,2023-06-15,Military,Allocation,5008550.090784435,0.005008550090784435
Norway,2023-07-12,Military,Allocation,0.0,0.0
Norway,2023-07-12,Military,Allocation,28485036.237032823,0.028485036237032822
Norway,2023-07-12,Military,Allocation,10100409.093062209,0.010100409093062208
Norway,2023-07-12,Military,Allocation,0.0,0.0
Norway,2023-08-24,Military,Allocation,0.0,0.0
Norway,2023-08-24,Military,Allocation,0.0,0.0
Norway,2023-09-19,Military,Allocation,14039935.817436265,0.014039935817436264
Norway,2023-10-11,Military,Allocation,17199337.981845316,0.017199337981845315
Norway,2023-10-11,Military,Allocation,17199337.981845316,0.017199337981845315
